"243_120426"	"429_120507"	"486_120515"	"520_120515"	"708_120531"	"663_120530"	"607_120523"	"602_120523"	"384_120503"	"444_120507"	"545_120516"	"369_120502"	"637_120524"	"196_120424"	"952_131107"	"289_120430"	"500_120515"	"706_120605"	"711_120531"	"407_120503"	"508_120515"	"829_130725"	"787_130530"	"298_120430"	"564_120517"	"460_120514"	"626_120524"	"680_120604"	"638_120524"	"605_120523"	"502_120515"	"360_120502"	"369_120502"	"04_120405"	"501_120515"	"253_120426"	"470_120514"	"534_120516"	"352_120501"	"331_120501"	"505_120515"	"551_120517"	"498_120515"	"938_131101"	"456_120507"	"691_120605"	"152_120419"	"647_120529"	"285_120430"	"213_120425"	"950_131107"	"461_120514"	"386_120503"	"812_130702"	"405_120503"	"340_120501"	"274_120430"	"547_120516"	"951_131107"
"O43237"	32269.21182	29907.06976	28751.30846	27936.35071	27998.95084	28220.03428	29324.8017	31433.01995	29580.31353	29149.96304	27934.84039	28675.58759	29162.67197	30816.07856	27393.38733	29074.0234	31319.26286	28237.34678	26542.77995	28991.00069	26904.39917	26265.45169	28975.31858	29632.81925	27556.74725	27473.3375	30163.75411	28220.18083	27575.29838	27294.98757	27771.41043	27512.79466	28675.58759	41535.37919	29075.71083	31671.91243	30154.24027	29521.20489	28094.91242	30957.62869	28040.07197	29903.59742	29196.53985	27916.73561	29646.14802	27942.0166	29166.67139	27542.30062	28251.24939	27729.96814	29216.08403	31884.73239	28229.9448	29374.72031	29783.63334	30946.2165	26936.49416	28764.29028	28354.27299
"P61163"	46294.71	40726.92744	39123.79498	40060.95165	39875.74872	43620.19503	42700.7591	41032.69285	41129.54345	41931.21384	42521.30597	40139.62575	42007.84644	43547.2889	41343.62036	41238.20066	35596.75789	40400.86533	39395.50844	39894.33359	39734.7964	38329.46594	39690.01982	42516.65097	40617.3491	38842.16259	41422.65372	41586.05027	39076.10739	37726.27819	39502.91587	39373.89284	40139.62575	46972.00738	41332.16799	45513.71965	41379.2861	39879.55085	40534.72454	42434.4247	40626.34805	40521.56428	38827.9417	39063.71816	45054.97831	40267.30025	38621.93101	41269.24698	40725.38804	38851.21357	39718.73813	45886.76446	42493.64506	42036.80624	42058.91656	42635.97564	39395.71896	40582.01464	40565.83889
"P09234"	2846.058604	2508.24283	2616.268956	2596.710145	2350.104614	2032.903059	2058.527409	2618.331988	2271.341009	2403.921894	1778.233286	2418.929094	2680.815007	2380.333373	2157.133238	2482.606075	4391.433174	2187.259762	1858.304913	2701.797936	2258.62462	2284.648502	2620.672388	2326.618365	2668.352503	2385.129194	2246.247271	2258.916878	2366.765683	2459.168912	1926.935759	2716.869142	2418.929094	2274.521346	2131.974465	2626.296629	2184.984273	1775.965801	1551.960739	2415.093291	2253.975922	2432.320325	2701.173231	2336.567241	2838.904292	2407.51074	2671.215602	2329.65118	2283.898821	2700.334415	2590.532091	2288.717424	2216.751051	2474.18066	1984.032643	2806.35169	2318.301429	2852.127812	2349.326333
"O75351"	17547.97766	17242.89424	15780.18373	15848.1506	16254.37954	15196.77947	17403.06362	16880.36632	17010.90137	16274.86127	15831.46196	17369.00604	16655.21894	17110.00572	16145.60247	15986.30942	17864.07171	16216.77776	15861.76372	16108.78221	15192.66134	16280.49784	17120.84373	17314.64641	15303.03526	15395.7092	15282.59105	16192.56555	16066.95623	16935.95526	15848.68121	15756.12278	17369.00604	17205.4864	15671.46561	17261.55848	14789.43631	15754.9348	17345.17733	16786.02356	15601.58583	15526.66274	16051.29344	14491.87667	16384.60051	16707.57323	15216.46142	15945.63427	16834.99348	16154.07465	16029.54939	16866.00942	16787.33424	17070.75615	16323.62891	17309.79622	15571.40176	16410.60011	15667.70504
"Q14697"	3040.438081	3603.876848	3349.032803	3589.226831	3606.756144	3666.569868	3520.928752	3010.328716	2951.196879	3269.831853	3829.140554	3951.527635	3423.254924	3517.555655	3389.672171	3166.809155	3095.563361	3859.412005	3483.018303	2716.566171	3932.374467	3241.02936	3203.294347	3562.749101	3397.717216	3326.878916	3721.333678	3282.517179	3408.99133	3435.28699	3398.362676	3664.193283	3951.527635	3622.285105	3570.192438	3351.600177	3545.074862	3459.664944	3593.254078	3920.798511	3512.897784	3222.015384	3349.629879	3858.189325	3664.972277	3382.168736	3236.591166	3485.838647	3225.483352	3403.697846	3768.484687	3844.694342	3507.621047	3490.350119	3750.363571	3501.609699	3619.59	3410.734571	4147.522564
"Q9H7L9"	429.2624248	NA	432.352464	446.7669065	391.1238626	411.6499244	NA	441.0163244	403.666717	437.0165383	432.4034883	390.2707961	431.3187113	419.9616904	442.6708222	455.5951526	631.573641	NA	406.664748	436.0525652	479.6610335	517.1411789	428.9339426	411.2977956	419.861851	440.8567911	444.1095113	417.7193659	487.6844849	404.4119053	NA	444.6918011	390.2707961	456.353312	584.9044281	433.2214655	436.6583473	434.7150902	445.9973885	390.5150259	370.1106544	411.4699233	414.035913	434.5516218	389.9417691	424.0831157	504.4896398	331.7831238	406.5538928	451.768427	NA	514.2659277	429.207266	442.9397094	461.0941907	406.6696724	478.9458265	419.9488699	441.3403422
"Q9H8W4"	826.8329738	606.6656283	769.5641454	672.1295013	664.1419215	605.9663278	797.8198226	834.9368137	716.7919028	690.2879236	693.7788709	717.4881579	707.7899774	717.6493994	717.9731514	747.4627581	789.8707843	641.8346971	720.0208964	977.8057249	705.7415085	660.8648892	745.9139671	752.7946758	706.2843267	707.165092	714.0962668	667.1169768	682.7005073	722.4541432	726.7023625	723.2263523	717.4881579	670.5872035	748.9641804	NA	643.2336044	683.0255412	682.1544947	652.7420937	713.8941292	808.2906011	671.2547439	828.7242069	696.4252126	728.6440862	732.3275173	660.8744562	695.2975352	742.0511754	701.2817274	687.6034931	688.0459953	689.0720258	717.8974019	680.8879465	784.8350741	682.5180558	677.1350715
"Q8IZF2"	217.524245	NA	208.0176292	244.2297757	185.5822262	NA	NA	238.1524668	NA	NA	NA	228.6042727	529.9844929	228.4726102	NA	NA	NA	NA	NA	NA	248.5338232	NA	291.6823235	218.7120457	221.0245167	232.2552513	233.2058906	230.1610351	212.4431991	NA	NA	213.4113723	228.6042727	239.3966606	225.6052453	225.4172935	232.782415	227.6792328	231.555086	241.7891421	NA	NA	NA	NA	NA	NA	NA	NA	NA	248.3459027	NA	231.0220489	244.5133565	206.0301219	NA	159.1141257	NA	161.9805079	262.0334132
"Q13153"	59325.23955	66399.92843	51932.67562	55431.0275	58595.1439	55930.92225	51881.24046	52189.42547	56591.70426	54876.04496	56980.40819	61502.28113	54098.4956	55556.10759	47447.30755	52838.55619	32016.98954	63026.80085	52472.09907	47662.06678	56620.97897	54511.9964	53210.68326	49343.63887	55736.34387	52195.94861	56762.19714	55657.87001	55629.14921	55691.93462	61779.00398	53540.70041	61502.28113	60794.90374	52832.62323	55959.97745	59017.94844	55070.98132	55508.13974	62269.63724	57042.12622	55830.27974	61863.73441	55422.86685	67155.70265	54904.48375	53553.00401	57487.0839	52403.39221	53330.00279	59501.85175	73960.24081	60695.95944	57779.82306	51625.97304	50333.70688	54987.10017	60494.43983	57844.63865
"E7EVC7"	4792.168659	4451.368648	4461.305345	4483.155121	4399.260999	4508.343167	4744.652209	4364.368556	4669.807537	4185.910791	4562.669376	4872.960392	4211.253531	4502.48418	4982.399912	4248.393368	3638.955237	4514.378824	4699.229382	4976.029422	4501.055189	4389.590754	4269.142688	4412.356233	4467.045037	4567.105961	4516.487881	4436.11431	3812.873327	4357.538139	4332.33589	4233.035296	4872.960392	4795.185745	4567.726023	4424.933641	4381.947901	4638.461223	4694.221939	4433.738176	4554.59803	4389.318777	4391.502201	4002.588817	4522.065469	4377.971449	4374.397019	4334.752067	4489.494864	4512.665087	4312.908327	3786.565588	4625.511878	4656.150139	4625.134011	3959.479444	4104.909109	4520.386154	4521.055909
"Q9Y696"	19091.85572	11470.86885	13025.25367	9105.624819	11371.93238	10131.75949	12003.62259	20040.72278	12662.80627	15317.32786	12720.08435	10560.50798	14183.79679	19499.93788	11513.99728	13273.99737	10669.28751	12025.62435	10995.47274	12991.23883	11779.60789	11357.5828	12422.14453	21997.52166	11786.17212	12948.39908	12385.29299	14297.75408	12171.63732	10893.97297	9493.778405	11436.55479	10560.50798	12587.03579	13828.30182	22855.40065	11941.23919	14758.94171	14800.50172	14490.2096	12256.18426	11571.31214	13725.24005	11387.8766	11440.70716	13148.67287	13665.97777	10078.73542	15700.24279	12731.90257	11696.00376	12624.57244	11428.99564	15062.44844	15975.39485	26627.74794	12775.11731	12050.53058	11170.25245
"Q8IUX7"	290.3626895	214.8325227	341.2631902	347.846255	240.1609435	243.298839	NA	225.8998009	NA	247.7376633	305.171373	326.5355199	366.7731582	284.0437975	303.3925101	323.0287879	323.7728537	253.3369668	398.6786444	443.04171	288.6896421	288.7506243	354.7075074	479.0429043	286.6353081	374.6564836	292.5603368	314.6122222	305.6947963	314.0214422	NA	316.7395986	326.5355199	315.2696374	284.7694479	304.4130432	292.4400191	303.1795074	290.8651929	367.0788236	306.8702698	301.681112	400.0701804	327.5235121	259.1530649	317.4737638	438.2065207	279.6018663	308.7414234	426.6877752	NA	277.9266166	240.8507674	214.1210436	NA	336.6402569	476.3462001	280.3988043	353.5394792
"O60443"	6249.202653	6355.30824	6556.143373	6346.941272	5998.452838	5708.25548	5891.770412	5939.247205	6129.187005	6377.788197	5887.006228	5609.338364	5838.316627	6325.278056	6403.72649	6368.046744	7728.262533	5945.659978	6133.750164	6203.004132	5950.927568	6636.34658	6940.914342	5739.975422	6151.157658	5441.384073	5914.409932	5948.974629	6825.140573	6435.926892	6768.897041	6155.956549	5609.338364	6931.713306	5677.281402	5875.264505	6298.792922	5881.310695	6202.638224	6122.454036	6115.165585	6027.638238	6736.569444	3971.45644	5837.975382	6191.626641	5493.977068	5732.884735	6192.386476	5769.421792	6633.356994	6196.274238	6403.663705	6344.49424	6355.94417	6442.52863	5555.037206	6013.6706	5551.560584
"P02671"	22902.80542	22360.80826	46646.67296	49487.02224	21521.48847	28130.23438	42001.51639	44224.08823	22181.93524	37567.15372	30874.59409	41292.82326	17566.28773	17972.61727	31280.48651	29862.4693	32783.66643	28814.55151	45023.48249	36738.65417	35339.90644	27177.20115	42352.7625	17470.9855	38279.84376	45307.10339	45211.69703	34863.6982	38406.28904	33077.12715	19237.56713	76093.94454	41292.82326	35410.12001	51891.9234	77228.32881	24259.13962	69836.26555	37220.13119	61555.89015	35866.79038	25225.93954	41099.6586	19210.0334	17976.61472	27873.9082	48495.46122	21044.97559	30228.00627	51742.44615	20788.60321	25693.18981	34625.78684	34364.70622	37122.94975	33126.91777	45751.97873	22713.45028	24552.29229
"H7BXZ5"	9441.785952	10954.92283	11201.54086	10605.49118	11138.96548	10824.67309	10425.3075	9752.64659	10517.24618	10415.77688	10945.70732	10496.92936	10840.84622	10909.1969	9636.313101	10868.61931	5984.463939	10687.36291	10541.91598	10870.83262	11290.78088	11070.87223	10825.38506	10345.10998	11387.31358	10676.26988	11251.07654	11217.37988	11231.32092	11347.33798	12423.33667	11059.56704	10496.92936	16565.66048	10651.69309	10447.54555	11283.97627	11014.51916	11142.80747	11064.61895	11429.58044	12217.41493	10908.49236	10982.62987	11713.41882	11064.20432	11551.6446	11777.84114	10102.40897	10635.73343	11343.59184	11144.52412	11514.09519	11276.63277	11042.93486	10529.93144	11098.42735	11951.8776	11727.25688
"A0A0C4DGV9"	332.2376878	315.4331819	334.1429456	319.5831716	320.3534565	388.1962636	433.5521329	NA	NA	326.8591775	322.7823519	300.3286495	346.1946579	312.9424699	346.1235853	329.6758048	396.0053376	363.2036733	290.0712928	NA	340.1146304	408.8781992	374.3867205	345.9003251	340.2487264	299.5390955	395.2696231	308.6689514	338.9825073	335.7117091	304.8630043	319.2472383	300.3286495	NA	321.2252989	330.885826	268.9957619	322.4871533	315.5489947	341.266082	317.5176262	NA	335.4767673	NA	327.3936966	347.8727563	340.0128333	360.2438844	326.2425573	304.4599043	360.6033759	347.3831948	327.4767448	374.2506131	NA	381.7082764	332.7732773	345.5720144	NA
"O15357"	5712.656852	5565.945752	5635.875636	6070.922045	5775.961095	6358.568239	5991.650335	5814.366224	5785.960064	5855.968536	5193.894157	5769.619989	5775.019453	5398.298865	6173.458659	5789.724628	5706.420647	6022.315053	5867.396387	5624.90856	5678.831468	5794.749097	5834.645168	5423.931557	5974.768739	5660.750175	5537.31798	5762.152201	6063.749305	6146.350553	5892.592353	5750.335645	5769.619989	5071.902094	5387.918784	5388.067537	5534.936854	5551.068196	6012.548681	5628.473245	5737.731831	5889.071865	5723.925857	6289.870556	5294.383156	6161.851026	5266.548252	5683.489638	5695.312399	5345.653235	5970.738192	5249.224786	5663.539384	5783.245195	5890.590011	4894.671833	6175.873358	5543.964825	5909.612985
"Q9H9H5"	7985.13599	4488.916305	5125.105456	3873.265142	4497.442262	5057.512372	4256.24348	6313.623328	4689.75481	4770.995519	3919.127613	4000.924089	7568.604047	8062.672027	6250.458843	5141.343582	7901.725612	3993.240409	4562.646641	7030.414429	4398.460912	4154.063527	4707.304089	6616.960059	4760.214108	5123.382679	4620.431774	4548.129419	4649.864703	4614.901159	4545.081853	4404.016105	4000.924089	6813.573839	4741.562903	6259.165984	4611.201101	4861.146042	5248.14282	5415.319599	4641.831222	3307.649911	5264.84395	3657.903611	4868.346505	4720.292622	5316.296465	4049.319857	5564.665492	5485.691716	3883.348141	4653.766441	4253.525902	5583.531119	5384.667338	4310.801635	5791.269321	4743.532565	4377.060436
"O14910"	13107.69989	14514.96882	14402.27694	15634.33418	14485.81796	15146.97113	14244.79534	11562.1399	14076.88118	13473.21665	14901.86026	16022.8363	14714.78933	13070.01653	15534.2677	13875.84911	20682.97376	14315.12612	13441.6332	13807.14938	14031.88453	14289.68751	14204.4033	12343.49302	14886.59299	13710.93651	14649.35411	14201.33193	14124.88063	14039.87005	14497.06163	15018.12287	16022.8363	12408.43551	14094.43914	12890.78944	13644.89758	14005.48775	13382.94316	13669.32856	14214.00399	13700.31879	13182.21089	15570.91571	14477.62815	13823.24524	11661.25242	14567.33717	13906.21163	13655.57453	14957.09167	14816.99107	14704.89122	13499.11028	14660.54775	12448.16598	13434.88868	13844.27529	13640.87075
"O60831"	6473.209662	5742.081481	4848.121059	5201.482502	5760.990017	5273.4427	5583.688574	5457.479364	5319.125721	5305.93806	6253.302368	4762.941514	5616.381222	6020.057277	5590.635101	5691.888875	4006.587071	5423.340329	5366.066774	5427.292397	5479.692596	5687.904013	5439.995501	5518.38903	5987.161325	4866.580916	5606.883481	5674.516288	5722.095126	6150.575454	5361.149551	5107.676424	4762.941514	4628.676298	5332.447935	5669.346131	6232.555578	5657.783447	5112.604611	5855.790016	5582.416118	5939.997967	5513.218243	4804.961379	5792.400896	5621.836346	4208.483189	5622.278485	5616.148002	5906.849278	5670.499676	5599.460199	5838.554379	5732.403539	5499.014785	5513.405055	5696.438866	5824.113755	5946.096483
"P51948"	166.477674	NA	161.4494079	164.3964931	NA	NA	NA	NA	NA	169.6338851	156.3057228	176.9194207	NA	149.5888067	175.975963	158.3098971	240.7160445	NA	164.9705712	NA	165.4843888	170.6543698	165.9746662	NA	143.5384828	173.2469382	NA	171.2948222	168.0752057	176.3446223	NA	NA	176.9194207	NA	147.7465914	149.234692	NA	172.085751	175.3968493	NA	180.483744	NA	144.8593177	NA	170.4991838	161.760038	164.8261828	172.4332178	157.2657992	167.006091	124.8766725	134.7348061	166.2769409	165.676501	201.7055839	NA	166.180555	NA	174.730511
"P23141"	1531.188734	1233.636056	1652.517833	1866.927684	1618.077279	1033.846416	NA	1505.24374	1620.20917	1649.587051	2266.046486	1589.084417	1328.18642	1339.707183	1289.674309	2416.798471	2832.13568	1020.736353	2430.810365	1195.429634	1144.913632	1547.581412	1570.484805	1613.45418	1127.102874	1567.20568	2812.188471	1190.223306	1500.275576	1925.866921	NA	1413.486422	1589.084417	2637.988936	1422.353451	1488.589863	904.5989701	1320.324571	1511.668948	1461.730003	1668.864074	NA	1204.117055	NA	1071.411784	1384.728029	1993.144432	1184.49105	1128.197567	1804.116095	1160.434898	1215.416712	1521.292779	1120.839638	1114.100838	2957.842612	3524.99834	1334.356567	1526.821622
"F5GZ78"	2072.655918	1347.00656	1867.205627	1988.540207	1818.770785	2023.938415	2260.159231	2082.381037	1658.284707	1789.831343	1605.541936	1634.004089	1798.242877	1825.939459	1801.458857	1706.325545	2082.272004	1431.749335	1885.627007	2514.955297	1780.20368	1764.996313	1823.122226	1834.941884	1724.473119	1826.693989	1773.766045	1695.998531	1739.48417	1916.656006	1476.254801	1681.98294	1634.004089	2312.247617	1771.91482	1894.609551	1707.796941	1759.715659	1819.022681	1537.682822	1800.088611	1830.530235	1820.658335	1870.004016	1543.827847	1927.055846	2024.370541	1634.871905	1700.748855	1761.121815	1813.439924	1385.414581	1640.017973	1730.062131	1759.258625	1694.897039	2100.365529	1517.718972	1704.717291
"P21266"	61487.66095	77319.41815	44130.89781	55248.42236	53668.90838	45243.38545	55780.53844	45623.65909	54909.34312	44150.13779	58490.27165	65825.64234	62005.30093	55451.13876	80974.53396	48729.35994	46684.80843	47355.82217	47513.81945	47859.12966	42827.75748	60633.47357	54810.31087	43546.98338	72077.12683	35826.01304	58322.39684	46710.52679	94246.79251	67853.70855	37022.98418	60389.99939	65825.64234	76146.14783	58846.96404	53941.56395	51872.43012	60943.61843	48916.69196	91639.8856	50153.9642	90686.77557	66044.28038	53042.88439	57349.92252	56907.98935	67371.62326	83475.67754	51458.47624	67944.80455	52860.22671	68073.8371	40689.20639	50532.36473	58277.63446	45479.8804	52305.88674	44409.41261	49531.45162
"P28066"	9835.209667	10977.52398	10565.88831	10879.18037	10649.3135	11051.1269	11027.44163	10365.36326	10871.4235	10512.82525	10324.07801	11030.08164	11942.56219	11281.67306	11105.99759	10356.57509	10659.0338	10329.79299	11617.73859	11234.86752	10921.32642	11110.88211	10955.51646	10247.46532	11020.43505	9668.245044	10830.08875	10777.79467	10661.18413	10369.47131	10659.28502	10555.6655	11030.08164	13812.88548	10749.56338	10821.53151	10576.4361	10588.14558	10673.4447	10720.62328	10494.48582	10930.30524	10491.59777	10589.72864	11038.67271	10830.7937	10171.65078	10687.7642	9836.539974	10490.82809	10765.83697	12618.51849	10845.61268	10537.35845	10722.36718	10154.57383	10508.70259	10954.19009	11769.18885
"Q9NYS0"	4222.590313	4593.913311	4462.480303	4717.45418	4916.815237	4941.04533	4701.103892	4159.153807	4717.883776	4371.838083	4650.672404	4583.435815	4720.641325	4634.765593	4680.509434	4734.624945	4842.545875	4579.046896	4253.103482	5224.097843	4728.338759	4761.391953	4654.813093	4548.270333	4782.908671	4363.390753	5027.112667	4771.444821	4421.915728	4632.096404	5192.782877	4638.026011	4583.435815	5073.983858	4617.948834	4136.595227	4632.720169	4631.751089	4490.302854	4252.058331	4505.383478	4884.70856	4555.337335	4716.814749	4714.150145	4483.836836	4180.092819	4959.458059	4328.853063	4396.851929	4635.821501	4343.895671	4399.895667	4175.924707	4733.497523	4358.543116	4703.995338	4308.337418	4813.57991
"Q8NHH9"	4388.984679	4497.680749	4177.458494	4354.551591	4583.868721	4824.179938	4442.586752	4564.7849	4748.3435	4924.539598	4614.160754	4451.077115	4589.000698	4520.480689	4219.201668	4400.669588	4051.253578	4942.917984	4846.035301	4432.728321	4631.491678	4533.033459	4552.400996	4130.550144	4783.647311	4629.04788	4984.850459	4578.091942	4816.303955	4345.446423	4494.287765	4432.572235	4451.077115	4639.349325	4491.147219	4450.366755	4559.311591	4463.727669	4182.210171	4830.367626	4711.138889	4543.860441	4484.386935	4038.644698	4756.936929	4460.622719	3946.759125	4867.941959	4532.835547	4343.738742	4688.608851	4575.621247	4748.706774	4354.399128	4445.884555	4603.665087	4474.340576	4699.424938	4576.386668
"Q6VY07"	26931.95591	29620.28511	28140.36535	29468.6358	28248.69329	30510.63355	28355.23	23721.89312	28528.86921	26308.70333	28269.70926	30152.35488	29349.10837	27843.80822	27475.44181	27354.2382	23674.77084	29171.05645	28033.0252	27987.363	28359.00857	28193.74612	26896.09779	25410.05921	29615.45757	27655.82715	28558.93798	28907.11039	28171.35332	28326.65235	29211.617	25914.93873	30152.35488	28285.02638	27547.87929	27863.09096	28474.62875	27796.76585	26376.67345	29507.5183	29300.49163	29518.79882	27734.11067	29596.28415	32293.4769	28293.12958	24790.743	29107.20421	26986.84737	27833.3015	28782.69243	29422.5904	30059.10409	28257.14087	27097.03719	23320.60305	28534.28868	28503.84094	29176.33394
