Var1	Var2	formulas	Var4	ADpresence	c1	c2	c3	NCIpresence	ADperc	NCIperc	presenceRatio
MAR10033	Fatty acid pool formation and breakdown	fatty acid pool[c] <=> 0.0004 (10Z)-heptadecenoic acid[c] + 0.0004 (11Z,14Z)-eicosadienoic acid[c] + 0.0004 (11Z,14Z,17Z)-eicosatrienoic acid[c] + 0.0004 (13Z)-eicosenoic acid[c] + 0.0004 (13Z)-octadecenoic acid[c] + 0.0004 (13Z,16Z)-docosadienoic acid[c] + 0.0038 (4Z,7Z,10Z,13Z,16Z)-DPA[c] + 0.0004 (6Z,9Z)-octadecadienoic acid[c] + 0.0004 (6Z,9Z,12Z,15Z,18Z)-TPA[c] + 0.0004 (6Z,9Z,12Z,15Z,18Z,21Z)-THA[c] + 0.0004 (7Z)-octadecenoic acid[c] + 0.0004 (7Z)-tetradecenoic acid[c] + 0.0004 (9E)-tetradecenoic acid[c] + 0.0004 (9Z,12Z,15Z,18Z)-TTA[c] + 0.0004 (9Z,12Z,15Z,18Z,21Z)-TPA[c] + 0.0004 10,13,16,19-docosatetraenoic acid[c] + 0.0004 10,13,16-docosatriynoic acid[c] + 0.0004 12,15,18,21-tetracosatetraenoic acid[c] + 0.0004 13,16,19-docosatrienoic acid[c] + 0.0004 7-palmitoleic acid[c] + 0.0004 8,11-eicosadienoic acid[c] + 0.0004 9-eicosenoic acid[c] + 0.0004 9-heptadecylenic acid[c] + 0.0014 adrenic acid[c] + 0.1083 arachidonate[c] + 0.0004 behenic acid[c] + 0.0004 cerotic acid[c] + 0.0004 cis-cetoleic acid[c] + 0.0004 cis-erucic acid[c] + 0.0004 cis-gondoic acid[c] + 0.025 cis-vaccenic acid[c] + 0.0278 DHA[c] + 0.0215 dihomo-gamma-linolenate[c] + 0.0059 DPA[c] + 0.0004 eicosanoate[c] + 0.0004 elaidate[c] + 0.0116 EPA[c] + 0.0029 gamma-linolenate[c] + 0.0004 heneicosanoic acid[c] + 0.0004 lauric acid[c] + 0.0004 lignocerate[c] + 0.1915 linoleate[c] + 0.0084 linolenate[c] + 0.0004 margaric acid[c] + 0.0004 mead acid[c] + 0.0133 myristic acid[c] + 0.0004 nervonic acid[c] + 0.0004 nonadecylic acid[c] + 0.1545 oleate[c] + 0.0115 omega-3-arachidonic acid[c] + 0.222 palmitate[c] + 0.0219 palmitolate[c] + 0.0004 pentadecylic acid[c] + 0.0004 physeteric acid[c] + 0.1498 stearate[c] + 0.0025 stearidonic acid[c] + 0.0004 tricosanoic acid[c] + 0.0004 tridecylic acid[c] + 0.0004 ximenic acid[c]	148	88	0.947368421052632	0.909090909090909	0.85	60	0.936170212765957	0.857142857142857	1.09219858156028
MAR05279		[apotransferin][c] + 697 ATP[c] + 1394 H2O[c] => 697 ADP[c] + 61 alanine[c] + 27 arginine[c] + 34 asparagine[c] + 45 aspartate[c] + 40 cysteine[c] + 42 glutamate[c] + 17 glutamine[c] + 52 glycine[c] + 699 H+[c] + 19 histidine[c] + 15 isoleucine[c] + 65 leucine[c] + 58 lysine[c] + 10 methionine[c] + 28 phenylalanine[c] + 697 Pi[c] + 32 proline[c] + 41 serine[c] + 30 threonine[c] + 8 tryptophan[c] + 26 tyrosine[c] + 48 valine[c]	149	88	0.947368421052632	0.909090909090909	0.85	61	0.936170212765957	0.871428571428571	1.07429368678061
MAR06167		HCO3-[c] + prostaglandin A2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin A2[c] + S-glutathionyl-2-4-dinitrobenzene[e]	151	88	0.947368421052632	0.909090909090909	0.85	63	0.936170212765957	0.9	1.04018912529551
MAR09928	Transport of Cis-Aconitate, Extracellular	cis-aconitate[c] + 3 Na+[c] <=> 3 Na+[e] + cis-aconitate[e]	152	88	0.947368421052632	0.909090909090909	0.85	64	0.936170212765957	0.914285714285714	1.02393617021277
MAR11571	3-Amino-Isobutyrate Transport, Sodium Symport	L-3-amino-isobutanoate[e] + 2 Na+[e] <=> L-3-amino-isobutanoate[c] + 2 Na+[c]	152	88	0.947368421052632	0.909090909090909	0.85	64	0.936170212765957	0.914285714285714	1.02393617021277
MAR02427	Utilized Transport	arachidonate[c] + L-carnitine[r] <=> arachidonate[r] + L-carnitine[c]	153	88	0.947368421052632	0.909090909090909	0.85	65	0.936170212765957	0.928571428571429	1.00818330605565
MAR06166		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin A2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin A2[c]	155	88	0.947368421052632	0.909090909090909	0.85	67	0.936170212765957	0.957142857142857	0.978088281994284
MAR06260		prostaglandin A2[c] <=> prostaglandin A2[e]	155	88	0.947368421052632	0.909090909090909	0.85	67	0.936170212765957	0.957142857142857	0.978088281994284
MAR02569		EPA[c] <=> EPA[r]	146	87	0.921052631578947	0.909090909090909	0.85	59	0.925531914893617	0.842857142857143	1.09808871258565
MAR13002	H2O2itr	H2O2[r] <=> H2O2[c]	146	87	0.921052631578947	0.909090909090909	0.85	59	0.925531914893617	0.842857142857143	1.09808871258565
MAR08259		F1alpha[g] <=> F1alpha[l]	148	87	0.921052631578947	0.909090909090909	0.85	61	0.925531914893617	0.871428571428571	1.06208580397628
MAR07974		5-alpha-dihydrotestosterone[c] + PAPS[c] => 5alpha-dihydrotestosterone-sulfate[c] + H+[c] + PAP[c]	149	87	0.921052631578947	0.909090909090909	0.85	62	0.925531914893617	0.885714285714286	1.04495538778312
MAR04790		alanine[c] <=> alanine[x]	149	87	0.921052631578947	0.909090909090909	0.85	62	0.925531914893617	0.885714285714286	1.04495538778312
MAR00315	4, 8 Dimethylnonanoyl Carnitine Transport, Mitochondrial	4,8-dimethylnonanoylcarnitine[c] <=> 4,8-dimethylnonanoylcarnitine[m]	150	87	0.921052631578947	0.909090909090909	0.85	63	0.925531914893617	0.9	1.02836879432624
MAR08022		AKG[c] + L-2-aminoadipate[m] <=> AKG[m] + L-2-aminoadipate[c]	151	87	0.921052631578947	0.909090909090909	0.85	64	0.925531914893617	0.914285714285714	1.01230053191489
MAR08607		4-methylthio-2-oxobutanoic acid[c] + glutamine[c] + 2 H+[c] => glutamate[c] + methionine[c]	153	87	0.921052631578947	0.909090909090909	0.85	66	0.925531914893617	0.942857142857143	0.981624758220503
MAR08931		progesterone[c] <=> progesterone[e]	153	87	0.921052631578947	0.909090909090909	0.85	66	0.925531914893617	0.942857142857143	0.981624758220503
MAR03119		H2O[c] + melatonin[c] <=> 6-hydroxymelatonin[c] + 2 H+[c]	154	87	0.921052631578947	0.909090909090909	0.85	67	0.925531914893617	0.957142857142857	0.966973642426167
MAR08699		13-cis-retinal[c] + H2O[c] + NADP+[c] <=> 13-cis-retinoate[c] + 2 H+[c] + NADPH[c]	146	86	0.921052631578947	0.878787878787879	0.85	60	0.914893617021277	0.857142857142857	1.06737588652482
MAR01702		25(R)DHCA-CoA[r] + 2 ATP[r] + 2 H2O[r] => 25(R)DHCA-CoA[x] + 2 ADP[r] + 2 H+[r] + 2 Pi[r]	148	86	0.921052631578947	0.878787878787879	0.85	62	0.914893617021277	0.885714285714286	1.03294440631434
MAR06205		glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin G2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin G2[c]	148	86	0.921052631578947	0.878787878787879	0.85	62	0.914893617021277	0.885714285714286	1.03294440631434
MAR06207		HCO3-[c] + prostaglandin G2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin G2[c] + S-glutathionyl-ethacrynic acid[e]	149	86	0.921052631578947	0.878787878787879	0.85	63	0.914893617021277	0.9	1.01654846335697
MAR02476	Utilized Transport	L-carnitine[r] + palmitolate[c] <=> L-carnitine[c] + palmitolate[r]	150	86	0.921052631578947	0.878787878787879	0.85	64	0.914893617021277	0.914285714285714	1.00066489361702
MAR10381	Transport of W-Hydroxyl Leukotriene B4, Active Transport	20-OH-LTB4[c] + ATP[c] + H2O[c] => ADP[c] + H+[c] + Pi[c] + 20-OH-LTB4[e]	152	86	0.921052631578947	0.878787878787879	0.85	66	0.914893617021277	0.942857142857143	0.970341715022566
MAR01849	24 Trihydroxy Cholesterol Transport	cholest-5-ene-3beta,7alpha,24(S)-triol[c] <=> cholest-5-ene-3beta,7alpha,24(S)-triol[e]	141	85	0.921052631578947	0.878787878787879	0.8	56	0.904255319148936	0.8	1.13031914893617
MAR11877	Transport of (24S)-24-Hydroxycholesterol, Endoplasmatic Reticulum, within Lipoproteins	24-hydroxycholesterol[r] => 24-hydroxycholesterol[c]	141	85	0.921052631578947	0.878787878787879	0.8	56	0.904255319148936	0.8	1.13031914893617
MAR11878	Transport of (24S)-24-Hydroxycholesterol, Extracellular Space, within Lipoproteins	24-hydroxycholesterol[c] => 24-hydroxycholesterol[e]	141	85	0.921052631578947	0.878787878787879	0.8	56	0.904255319148936	0.8	1.13031914893617
MAR02941	Propionyl Coenzyme A C2-Trimethyltridecanoyltransferase	25(R)DHCA-CoA[c] + CoA[c] + O2[c] => chenodeoxycholoyl-CoA[c] + H2O[c] + propanoyl-CoA[c]	142	85	0.921052631578947	0.878787878787879	0.8	57	0.904255319148936	0.814285714285714	1.11048898842852
MAR02320	Vesicular Transport	palmitolate[l] => palmitolate[r]	145	85	0.921052631578947	0.878787878787879	0.8	60	0.904255319148936	0.857142857142857	1.05496453900709
MAR04913		CoA[c] <=> CoA[r]	146	85	0.921052631578947	0.878787878787879	0.8	61	0.904255319148936	0.871428571428571	1.03767003836763
MAR09798	Formation of Alanylalanine	ATP[c] + 2 D-alanine[c] => ADP[c] + H+[c] + Pi[c] + D-alanyl-D-alanine[c]	147	85	0.921052631578947	0.878787878787879	0.8	62	0.904255319148936	0.885714285714286	1.02093342484557
MAR06206		HCO3-[c] + prostaglandin G2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin G2[c] + S-glutathionyl-2-4-dinitrobenzene[e]	147	85	0.921052631578947	0.878787878787879	0.8	62	0.904255319148936	0.885714285714286	1.02093342484557
MAR06989		iodide[e] + Na+[e] => iodide[c] + Na+[c]	140	84	0.921052631578947	0.878787878787879	0.8	56	0.893617021276596	0.8	1.11702127659574
MAR08924		iodide[e] + 2 Na+[e] => iodide[c] + 2 Na+[c]	140	84	0.921052631578947	0.878787878787879	0.8	56	0.893617021276596	0.8	1.11702127659574
MAR01839		H+[c] + lithocholate[c] + NADPH[c] + O2[c] => 3alpha,12alpha-dihydroxy-5beta-cholanate[c] + H2O[c] + NADP+[c]	141	84	0.921052631578947	0.878787878787879	0.8	57	0.893617021276596	0.814285714285714	1.09742441209406
MAR06662		13-cis-retinoate[r] <=> retinoate[r]	142	84	0.921052631578947	0.878787878787879	0.8	58	0.893617021276596	0.828571428571429	1.07850330154072
MAR09649		coproporphyrin I[c] <=> coproporphyrin I[e]	142	84	0.921052631578947	0.878787878787879	0.8	58	0.893617021276596	0.828571428571429	1.07850330154072
MAR03947		H2O2[c] <=> H2O2[x]	144	84	0.921052631578947	0.878787878787879	0.8	60	0.893617021276596	0.857142857142857	1.04255319148936
MAR01587	Transport into the Cytosol from Peroxisome (Carnitine)	O-propanoylcarnitine[x] => O-propanoylcarnitine[c]	147	84	0.921052631578947	0.878787878787879	0.8	63	0.893617021276596	0.9	0.99290780141844
MAR05128		NH4+[e] <=> H+[e] + NH3[e]	149	84	0.921052631578947	0.878787878787879	0.8	65	0.893617021276596	0.928571428571429	0.962356792144026
MAR00123	Cholesterol Intracellular Transport	cholesterol[r] <=> cholesterol[m]	133	83	0.921052631578947	0.878787878787879	0.75	50	0.882978723404255	0.714285714285714	1.23617021276596
MAR10152	Transport of 6-Oxo-Prostaglandin F1Alpha, Lactate Antiport	6-oxo-prostaglandin F1alpha[c] + L-lactate[e] <=> L-lactate[c] + 6-oxo-prostaglandin F1alpha[e]	133	83	0.921052631578947	0.878787878787879	0.75	50	0.882978723404255	0.714285714285714	1.23617021276596
MAR08271		GDP-L-fucose[g] + type I H glycolipid[g] => GDP[g] + glycolipid[g] + H+[g]	136	83	0.921052631578947	0.878787878787879	0.75	53	0.882978723404255	0.757142857142857	1.16619831393015
MAR01076	Blood Group Intracellular Transport	Leb Glycolipid[e] <=> Leb Glycolipid[c]	136	83	0.921052631578947	0.878787878787879	0.75	53	0.882978723404255	0.757142857142857	1.16619831393015
MAR01078	Blood Group Intracellular Transport	Leb Glycolipid[g] <=> Leb Glycolipid[c]	136	83	0.921052631578947	0.878787878787879	0.75	53	0.882978723404255	0.757142857142857	1.16619831393015
MAR01118	Fucosyltransferase 3 (Galactoside 3 (4)-L-Fucosyltransferase, Lewis Blood Group Included) 1	GDP-L-fucose[g] + type I H glycolipid[g] => GDP[g] + H+[g] + Leb Glycolipid[g]	136	83	0.921052631578947	0.878787878787879	0.75	53	0.882978723404255	0.757142857142857	1.16619831393015
MAR02224	Transport Reaction	palmitate[l] => palmitate[r]	140	83	0.921052631578947	0.878787878787879	0.75	57	0.882978723404255	0.814285714285714	1.08435983575961
MAR01285		10,11-dihydro-12-epi-LTB4[c] <=> 10,11-dihydro-LTB4[c]	141	83	0.921052631578947	0.878787878787879	0.75	58	0.882978723404255	0.828571428571429	1.06566397652238
MAR10379	Transport of L-Cysteate, Taurine Transport System	chloride[e] + 2 Na+[e] + L-cysteate[e] <=> chloride[c] + L-cysteate[c] + 2 Na+[c]	141	83	0.921052631578947	0.878787878787879	0.75	58	0.882978723404255	0.828571428571429	1.06566397652238
MAR07679		1-methylnicotinamide[c] + ATP[c] + H2O[c] => 1-methylnicotinamide[e] + ADP[c] + H+[c] + Pi[c]	142	83	0.921052631578947	0.878787878787879	0.75	59	0.882978723404255	0.842857142857143	1.04760187522539
MAR10376	Transport of Hexanoate, Peroxisome	hexanoyl-CoA[x] <=> hexanoyl-CoA[c]	142	83	0.921052631578947	0.878787878787879	0.75	59	0.882978723404255	0.842857142857143	1.04760187522539
MAR02471	Utilized Transport	L-carnitine[r] + linoleate[c] <=> L-carnitine[c] + linoleate[r]	143	83	0.921052631578947	0.878787878787879	0.75	60	0.882978723404255	0.857142857142857	1.03014184397163
MAR06874	L-Tyrosine,L-dopa:oxygen oxidoreductase	O2[c] + tyrosine[c] => H2O[c] + L-dopaquinone[c]	146	83	0.921052631578947	0.878787878787879	0.75	63	0.882978723404255	0.9	0.981087470449173
MAR04890		H2O[c] <=> H2O[x]	146	83	0.921052631578947	0.878787878787879	0.75	63	0.882978723404255	0.9	0.981087470449173
MAR05262		antitrypsin[c] + 417 ATP[c] + 834 H2O[c] => 417 ADP[c] + 26 alanine[c] + 7 arginine[c] + 19 asparagine[c] + 24 aspartate[c] + 3 cysteine[c] + 32 glutamate[c] + 18 glutamine[c] + 24 glycine[c] + 432 H+[c] + 13 histidine[c] + 20 isoleucine[c] + 51 leucine[c] + 34 lysine[c] + 10 methionine[c] + 27 phenylalanine[c] + 417 Pi[c] + 19 proline[c] + 25 serine[c] + 30 threonine[c] + 3 tryptophan[c] + 6 tyrosine[c] + 27 valine[c]	148	83	0.921052631578947	0.878787878787879	0.75	65	0.882978723404255	0.928571428571429	0.950900163666121
MAR10400	Transport of Suberic Acid by Diffusion	Suberic Acid[c] <=> Suberic Acid[e]	139	82	0.921052631578947	0.878787878787879	0.7	57	0.872340425531915	0.814285714285714	1.07129525942516
MAR11265	Transport of Suberyl Carnitine	Suberyl Carnitine[e] <=> Suberyl Carnitine[c]	139	82	0.921052631578947	0.878787878787879	0.7	57	0.872340425531915	0.814285714285714	1.07129525942516
MAR11562	Formation of Suberyl-Glycine	glycine[c] + Suberyl Coenzyme A[c] => CoA[c] + H+[c] + Suberyl-Glycine[c]	139	82	0.921052631578947	0.878787878787879	0.7	57	0.872340425531915	0.814285714285714	1.07129525942516
MAR11563	Transport of Suberyl-Glycine	Suberyl-Glycine[c] => Suberyl-Glycine[e]	139	82	0.921052631578947	0.878787878787879	0.7	57	0.872340425531915	0.814285714285714	1.07129525942516
MAR10365	Transport of Methylmalonate, Antiport with Thio-Sulphate	methylmalonate[c] + thiosulfate[e] <=> thiosulfate[c] + methylmalonate[e]	140	82	0.921052631578947	0.878787878787879	0.7	58	0.872340425531915	0.828571428571429	1.05282465150404
MAR12188	UDP-Glucuronosyltransferase (UGT) ER (deoxycholic acid)	3alpha,12alpha-dihydroxy-5beta-cholanate[r] + UDP-glucuronate[r] => UDP[r] + Deoxycholic acid-24glucuronide, CDA-24G[r]	142	82	0.921052631578947	0.878787878787879	0.7	60	0.872340425531915	0.857142857142857	1.0177304964539
MAR12190	Glucuronidated Compound Transport (DCA-24g)	Deoxycholic acid-24glucuronide, CDA-24G[c] <=> Deoxycholic acid-24glucuronide, CDA-24G[r]	142	82	0.921052631578947	0.878787878787879	0.7	60	0.872340425531915	0.857142857142857	1.0177304964539
MAR02357	2-Deoxyuridine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase	dGDP[m] + H2O[m] + oxidized thioredoxin[m] => GDP[m] + thioredoxin[m]	143	82	0.921052631578947	0.878787878787879	0.7	61	0.872340425531915	0.871428571428571	1.00104638995466
MAR01707	Ribose Transport in via Proton Symporter	H+[e] + ribose[e] => H+[c] + ribose[c]	144	82	0.921052631578947	0.878787878787879	0.7	62	0.872340425531915	0.885714285714286	0.984900480439259
MAR08732		3 Na+[e] + selenate[e] => 3 Na+[c] + selenate[c]	145	82	0.921052631578947	0.878787878787879	0.7	63	0.872340425531915	0.9	0.969267139479906
MAR07953		dehydroepiandrosterone[c] <=> dehydroepiandrosterone[r]	147	82	0.921052631578947	0.878787878787879	0.7	65	0.872340425531915	0.928571428571429	0.939443535188216
MAR00769		glucosylceramide pool[c] <=> glucosylceramide pool[l]	149	82	0.921052631578947	0.878787878787879	0.7	67	0.872340425531915	0.957142857142857	0.911400444585583
MAR08202		LacCer pool[c] <=> LacCer pool[l]	149	82	0.921052631578947	0.878787878787879	0.7	67	0.872340425531915	0.957142857142857	0.911400444585583
MAR04428	L-histidine carboxy-lyase (histamine-forming)	H+[c] + histidine[c] => CO2[c] + histamine[c]	131	81	0.894736842105263	0.878787878787879	0.7	50	0.861702127659574	0.714285714285714	1.2063829787234
MAR04615	2'-deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase	GDP[c] + thioredoxin[c] => dGDP[c] + H2O[c] + oxidized thioredoxin[c]	138	81	0.894736842105263	0.878787878787879	0.7	57	0.861702127659574	0.814285714285714	1.05823068309071
MAR10363	Transport of Methylmalonate, Antiport with Sulphite	methylmalonate[c] + sulfite[e] <=> sulfite[c] + methylmalonate[e]	139	81	0.894736842105263	0.878787878787879	0.7	58	0.861702127659574	0.828571428571429	1.03998532648569
MAR10488	Transport of 6,7-Dihydrobiopterin	dihydrobiopterin[c] <=> dihydrobiopterin[e]	140	81	0.894736842105263	0.878787878787879	0.7	59	0.861702127659574	0.842857142857143	1.02235845654526
MAR04614	2'-deoxyguanosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase	GTP[c] + thioredoxin[c] => dGTP[c] + H2O[c] + oxidized thioredoxin[c]	141	81	0.894736842105263	0.878787878787879	0.7	60	0.861702127659574	0.857142857142857	1.00531914893617
MAR13075	DCMPtm	dCMP[m] <=> dCMP[c]	141	81	0.894736842105263	0.878787878787879	0.7	60	0.861702127659574	0.857142857142857	1.00531914893617
MAR06299		arginine[c] + lysine[m] + H+[i] => arginine[m] + H+[m] + lysine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06300		arginine[m] + lysine[c] + H+[i] => arginine[c] + H+[m] + lysine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06303		H+[c] + histidine[c] + lysine[m] => H+[m] + histidine[m] + lysine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06304		histidine[m] + lysine[c] + H+[i] => H+[m] + histidine[c] + lysine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06305		citrulline[c] + H+[c] + lysine[m] => citrulline[m] + H+[m] + lysine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06306		citrulline[m] + lysine[c] + H+[i] => citrulline[c] + H+[m] + lysine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06309		arginine[m] + H+[c] + histidine[c] => arginine[c] + H+[m] + histidine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06310		arginine[c] + histidine[m] + H+[i] => arginine[m] + H+[m] + histidine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06311		arginine[m] + citrulline[c] + H+[c] => arginine[c] + citrulline[m] + H+[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06312		arginine[c] + citrulline[m] + H+[i] => arginine[m] + citrulline[c] + H+[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06315		citrulline[c] + histidine[m] + H+[i] => citrulline[m] + H+[m] + histidine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06316		citrulline[m] + histidine[c] + H+[i] => citrulline[c] + H+[m] + histidine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06325		histidine[c] + H+[i] => H+[m] + histidine[m]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR06326		histidine[m] + H+[i] => H+[m] + histidine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR02271	Mitochondrial Carrier (Mc) Tcdb:2.A.29.19.1	citrulline[c] + ornithine[m] => citrulline[m] + ornithine[c]	144	81	0.894736842105263	0.878787878787879	0.7	63	0.861702127659574	0.9	0.957446808510638
MAR11368	ESTRr	estradiol-17beta[r] + H+[r] + NADPH[r] + O2[r] => estriol[r] + H2O[r] + NADP+[r]	134	80	0.868421052631579	0.878787878787879	0.7	54	0.851063829787234	0.771428571428571	1.10323089046493
MAR05422		PPi[c] <=> PPi[n]	137	80	0.868421052631579	0.878787878787879	0.7	57	0.851063829787234	0.814285714285714	1.04516610675625
MAR06913	Transport of Glycylproline by the Apical Pept1 Amino Acid Transporters	H+[e] + Glycylproline[e] => H+[c] + Glycylproline[c]	138	80	0.868421052631579	0.878787878787879	0.7	58	0.851063829787234	0.828571428571429	1.02714600146735
MAR10406	Formation of Thromboxane B2	H2O[c] + thromboxane A2[c] <=> thromboxane B2[c]	138	80	0.868421052631579	0.878787878787879	0.7	58	0.851063829787234	0.828571428571429	1.02714600146735
MAR02479	Utilized Transport	gamma-linolenoyl-CoA[c] <=> gamma-linolenoyl-CoA[r]	139	80	0.868421052631579	0.878787878787879	0.7	59	0.851063829787234	0.842857142857143	1.00973674720519
MAR05304		dTMP[c] <=> dTMP[m]	140	80	0.868421052631579	0.878787878787879	0.7	60	0.851063829787234	0.857142857142857	0.99290780141844
